"Branch","Category","Brand","Product","IMEI/SRNO","Qty","Sender Branch","Status","Variant id"
"GANDHINAGAR Warehouse","Mobiles","APPLE","APPLE Watch SE GPS 40mm Space Gray Aluminium - 3H135HN/A","'SH4HFC2WKQ07V","1","","In Branch","1652"
"KHED","Mobiles","APPLE","APPLE iPhone 11 - 128GB Green","'351039494724571","1","","In Branch","747"
"ICHALKARANJI 1","Mobiles","APPLE","APPLE iPhone 12 Pro Max - 128GB Graphite","'350888740062108","1","","In Branch","763"
"GOREGAON West","Mobiles","APPLE","APPLE iPhone 12 Pro Max - 128GB Graphite","'359173730827856","1","","In Branch","763"
"KUDAL","Mobiles","APPLE","APPLE iPhone 12 Pro Max - 128GB Gold","'359173730245042","1","","In Branch","1286"
"MARGAO 1","Mobiles","APPLE","APPLE iPhone 12 Pro Max - 128GB Gold","'359173730706027","1","","In Branch","1286"
"SANGLI 1","Mobiles","APPLE","APPLE iPhone 12 Pro Max - 128GB Gold","'354692270953041","1","","In Branch","1286"
"GOREGAON West","Mobiles","APPLE","APPLE iPhone 12 - 128GB White","'351066259740336","1","","In Branch","1246"
"PIMPRI","Mobiles","APPLE","APPLE 10.2-inch iPad Wi-Fi - 128GB Space Grey - MYLD2HN/A","'SDMPFDQZBQ1GG","1","","In Branch","1491"
"SATARA POWAI NAKA","Mobiles","APPLE","APPLE iPhone 12 - 128GB Black","'351066257505350","1","","In Branch","754"
"WAI","Mobiles","APPLE","APPLE iPhone 12 - 128GB Black","'351066258757133","1","","In Branch","754"
"KAGAL","Mobiles","APPLE","APPLE iPhone 12 - 128GB Black","'351066257535159","1","","In Branch","754"
"RAJARAMPURI 1","Mobiles","APPLE","APPLE iPhone 12 - 128GB Black","'353241899899176","1","","In Branch","754"
"SATARA 1","Mobiles","APPLE","APPLE iPhone 12 - 128GB White","'353241899943560","1","","In Branch","1246"
"ISLAMPUR 3","Mobiles","APPLE","APPLE iPhone 11 - 128GB White","'350864487607827","1","","In Branch","9"
"RATNAGIRI 1","Mobiles","APPLE","APPLE iPhone 11 - 128GB White","'351039497511884","1","","In Branch","9"
"SANGLI 1","Mobiles","APPLE","APPLE iPhone 12 Pro Max - 128GB Gold","'350888740165182","1","","In Branch","1286"
"RATNAGIRI 2","Mobiles","APPLE","APPLE iPhone 12 Pro Max - 128GB Gold","'357095189663015","1","","In Branch","1286"
"SHAHUPURI","Mobiles","APPLE","APPLE iPhone 12 - 128GB Black","'351066258131784","1","","In Branch","754"
"BHOSARI","Mobiles","APPLE","APPLE iPhone 12 - 128GB Black","'353241899405164","1","","In Branch","754"
"VADUJ","Mobiles","APPLE","APPLE iPhone 12 - 128GB Black","'351066258007562","1","","In Branch","754"
"RATNAGIRI 1","Mobiles","APPLE","APPLE iPhone 12 - 128GB Black","'351066258226451","1","","In Branch","754"
"BHAYANDER WEST","Mobiles","APPLE","APPLE iPhone 12 - 128GB Black","'353241899367364","1","","In Branch","754"
"ICHALKARANJI 3","Mobiles","APPLE","APPLE iPhone 12 - 128GB Black","'351066257851861","1","","In Branch","754"
"SATARA 2","Mobiles","APPLE","APPLE iPhone 12 - 128GB White","'351066258269816","1","","In Branch","1246"
"KOREGAON","Mobiles","APPLE","APPLE iPhone 12 - 128GB White","'353241899778891","1","","In Branch","1246"
"RAJARAMPURI 2","Mobiles","APPLE","APPLE iPhone 12 - 128GB White","'359458687400611","1","","In Branch","1246"
"PIMPRI","Mobiles","APPLE","APPLE iPhone 12 Pro - 128GB Pacific Blue","'358611744754781","1","","In Branch","1348"
"J M ROAD","Mobiles","APPLE","APPLE Watch Series 6 GPS + Cellular 44mm Blue Aluminium Case with Deep Navy Sport Band - M09A3HN/A","'SGY6F91L9Q1XR","1","","In Branch","1464"
"KHED","Mobiles","APPLE","APPLE iPhone 12 Pro - 128GB Graphite","'354121933782852","1","","In Branch","1294"
"SHAHUPURI","Mobiles","APPLE","APPLE iPhone 12 Pro - 128GB Graphite","'351880153887849","1","","In Branch","1294"
"RAJARAMPURI 2","Mobiles","APPLE","APPLE Watch Series 6 GPS + Cellular 40mm Gold Aluminium Case with Pink Sand Sport Band - M06N3HN/A","'SGY6F2182Q1XX","1","","In Branch","1454"
"PIMPRI","Mobiles","APPLE","APPLE iPhone 12 Mini - 128GB Blue","'352991133158828","1","","In Branch","759"
"BALAJI NAGAR","Mobiles","APPLE","APPLE iPhone 11 - 128GB White","'351941238156665","1","","In Branch","9"
"KANKAVALI 2","Mobiles","APPLE","APPLE iPhone 12 - 128GB Black","'351066256975257","1","","In Branch","754"
"ICHALKARANJI 2","Mobiles","APPLE","APPLE iPhone 12 - 128GB Black","'359708826962032","1","","In Branch","754"
"SATARA 2","Mobiles","APPLE","APPLE iPhone 12 - 128GB Black","'357078166942412","1","","In Branch","754"
"KHED","Mobiles","APPLE","APPLE iPhone 12 - 128GB Black","'359708826783370","1","","In Branch","754"
"KUDAL","Mobiles","APPLE","APPLE iPhone 12 - 128GB Black","'359708826863214","1","","In Branch","754"
"VITA 2","Mobiles","APPLE","APPLE iPhone 11 - 128GB Black","'351941236039426","1","","In Branch","8"
"GANDHINAGAR","Mobiles","APPLE","APPLE iPhone 12 - 64GB White","'354112723363474","1","","In Branch","766"
"SOLAPUR 2","Mobiles","APPLE","APPLE iPhone 12 - 64GB White","'356375233428750","1","","In Branch","766"
"SHAHUPURI","Mobiles","APPLE","APPLE iPhone 12 - 64GB White","'351672923419304","1","","In Branch","766"
"KANKAVALI 2","Mobiles","APPLE","APPLE iPhone 11 - 128GB White","'355183487443942","1","","In Branch","9"
"SHAHUPURI","Mobiles","APPLE","APPLE iPhone 11 - 128GB White","'352681237769782","1","","In Branch","9"
"BALAJI NAGAR","Mobiles","APPLE","APPLE iPhone 11 - 64GB White","'358981875979964","1","","In Branch","11"
"SOLAPUR 2","Mobiles","APPLE","APPLE iPhone 12 Mini - 128GB White","'353020113715131","1","","In Branch","20"
"GANDHINAGAR","Mobiles","APPLE","APPLE iPhone 12 Mini - 128GB White","'353020113786389","1","","In Branch","20"
"MUMBAI Warehouse","Mobiles","APPLE","APPLE 10.2-inch iPad Wi-Fi - 128GB Space Grey - MYLD2HN/A","'SDMPF9B80Q1GG","1","","In Branch","1491"
"SOLAPUR 1","Mobiles","APPLE","APPLE iPhone 12 - 64GB White","'354112724853283","1","","In Branch","766"
"SANGLI 2","Mobiles","APPLE","APPLE iPhone 12 - 64GB White","'355877334866045","1","","In Branch","766"
"KARAD 1","Mobiles","APPLE","APPLE iPhone 12 - 64GB White","'359458684781757","1","","In Branch","766"
"RATNAGIRI 2","Mobiles","APPLE","APPLE iPhone 12 - 64GB White","'354112726791069","1","","In Branch","766"
"RATNAGIRI 1","Mobiles","APPLE","APPLE iPhone 11 - 128GB White","'351057064202224","1","","In Branch","9"
"KAWATHE MAHNKAL","Mobiles","APPLE","APPLE iPhone 11 - 64GB Black","'351941237496690","1","","In Branch","665"
"ISLAMPUR 3","Mobiles","APPLE","APPLE iPhone 11 - 64GB Black","'352370397414484","1","","In Branch","665"
"SHAHUPURI","Mobiles","APPLE","APPLE iPhone 11 - 64GB Black","'355608707334448","1","","In Branch","665"
"BALAJI NAGAR","Mobiles","APPLE","APPLE iPhone 11 - 64GB Black","'359245674743735","1","","In Branch","665"
"RAJARAMPURI 2","Mobiles","APPLE","APPLE AirPods with Charging Case (MV7N2HN/A) White ","'SGRPDN2EXLX2Y","1","","In Branch","1570"
"SOLAPUR 2","Mobiles","APPLE","APPLE AirPods with Charging Case (MV7N2HN/A) White ","'SGRPDN1HQLX2Y","1","","In Branch","1570"
"SANGLI 1","Mobiles","APPLE","APPLE AirPods with Charging Case (MV7N2HN/A) White ","'SGRPDN1YGLX2Y","1","","In Branch","1570"
"MARGAO 1","Mobiles","APPLE","APPLE AirPods with Charging Case (MV7N2HN/A) White ","'SGRPDN351LX2Y","1","","In Branch","1570"
"GANDHINAGAR","Mobiles","APPLE","APPLE iPhone 12 - 128GB White","'357078168560121","1","","In Branch","1246"
"BARSHI","Mobiles","APPLE","APPLE iPhone 12 - 128GB White","'359458687353364","1","","In Branch","1246"
"NASHIK 2","Mobiles","APPLE","APPLE iPhone 12 - 128GB White","'359458687484946","1","","In Branch","1246"
"SANGOLA","Mobiles","APPLE","APPLE iPhone 12 - 128GB White","'353241899859345","1","","In Branch","1246"
"MARGAO 1","Mobiles","APPLE","APPLE iPhone 12 - 128GB White","'353241899994514","1","","In Branch","1246"
"CHARKOP - kandivali W","Mobiles","APPLE","APPLE iPhone 12 - 128GB White","'351066258830484","1","","In Branch","1246"
"GADHINGLAJ","Mobiles","APPLE","APPLE iPhone 12 - 128GB White","'351066257286811","1","","In Branch","1246"
"KANKAVALI 1","Mobiles","APPLE","APPLE iPhone 11 - 128GB White","'355900704631649","1","","In Branch","9"
"MANGALWEDHA","Mobiles","APPLE","APPLE iPhone 11 - 128GB White","'359245676928391","1","","In Branch","9"
"ISLAMPUR 3","Mobiles","APPLE","APPLE iPhone 11 - 128GB White","'352672767355100","1","","In Branch","9"
"HUPARI","Mobiles","APPLE","APPLE iPhone 11 - 128GB Green","'355608709543681","1","","In Branch","747"
"SHAHUPURI","Mobiles","APPLE","APPLE iPhone 11 - 128GB Green","'352681239257778","1","","In Branch","747"
"GANDHINAGAR","Mobiles","APPLE","APPLE iPhone 11 - 128GB Green","'359130339358816","1","","In Branch","747"
"THAKUR VILLAGE- kandivali E","Mobiles","APPLE","APPLE iPhone 12 Pro - 128GB Graphite","'357850273963360","1","","In Branch","1294"
"JAYSINGPUR","Mobiles","APPLE","APPLE iPhone 11 - 128GB Purple","'350864489164728","1","","In Branch","10"
"ISLAMPUR 1","Mobiles","APPLE","APPLE iPhone 11 - 128GB Purple","'359245679067361","1","","In Branch","10"
"SOLAPUR 1","Mobiles","APPLE","APPLE iPhone 11 - 128GB Purple","'359245679116366","1","","In Branch","10"
"J M ROAD","Mobiles","APPLE","APPLE iPhone 11 - 128GB Purple","'350308229137545","1","","In Branch","10"
"PIMPRI","Mobiles","APPLE","APPLE Watch SE GPS 44mm Space Gray Aluminium Case with Black Sport Band - MYDT2HN/A","'SG99F93AHQ07Y","1","","In Branch","1507"
"LATUR 1","Mobiles","APPLE","APPLE Watch SE GPS 44mm Space Gray Aluminium Case with Black Sport Band - MYDT2HN/A","'SG99F93STQ07Y","1","","In Branch","1507"
"SANGAMNER","Mobiles","APPLE","APPLE Watch SE GPS 44mm Space Gray Aluminium Case with Black Sport Band - MYDT2HN/A","'SG99F93VDQ07Y","1","","In Branch","1507"
"PIMPRI","Mobiles","APPLE","APPLE Watch Series 6 GPS + Cellular 44mm Blue Aluminium Case with Deep Navy Sport Band - M09A3HN/A","'SGY6F90MKQ1XR","1","","In Branch","1464"
"WAKAD","Mobiles","APPLE","APPLE iPhone 11 - 128GB Purple","'353855328828942","1","","In Branch","10"
"BHOSARI","Mobiles","APPLE","APPLE iPhone 11 - 128GB Purple","'353855328953831","1","","In Branch","10"
"MARGAO 1","Mobiles","APPLE","APPLE iPhone 11 - 128GB White","'351039498144040","1","","In Branch","9"
"MARGAO 1","Mobiles","APPLE","APPLE iPhone 11 - 128GB White","'351039498007791","1","","In Branch","9"
"MARGAO 1","Mobiles","APPLE","APPLE iPhone 11 - 128GB White","'352681238237540","1","","In Branch","9"
"RAHURI","Mobiles","APPLE","APPLE iPhone 11 - 128GB White","'351039498191769","1","","In Branch","9"
"SHAHUPURI","Mobiles","APPLE","APPLE iPhone 11 - 128GB White","'352681238082664","1","","In Branch","9"
"GANDHINAGAR","Mobiles","APPLE","APPLE iPhone 11 - 128GB White","'352681238036322","1","","In Branch","9"
"SHRIRAMPUR","Mobiles","APPLE","APPLE iPhone 11 - 128GB White","'352681238182019","1","","In Branch","9"
"SOLAPUR 1","Mobiles","APPLE","APPLE iPhone 11 - 128GB White","'355883614093425","1","","In Branch","9"
"MARGAO 1","Mobiles","APPLE","APPLE iPhone 11 - 128GB White","'353855325049815","1","","In Branch","9"
"MANGALWEDHA","Mobiles","APPLE","APPLE iPhone 11 - 128GB White","'359245678171966","1","","In Branch","9"
"KARAD 3","Mobiles","APPLE","APPLE iPhone 11 - 128GB White","'351039498233157","1","","In Branch","9"
"PANAJI","Mobiles","APPLE","APPLE iPhone 11 - 128GB White","'359245678116763","1","","In Branch","9"
"LATUR 2","Mobiles","APPLE","APPLE iPhone 11 - 128GB White","'355883614101376","1","","In Branch","9"
"MARGAO 1","Mobiles","APPLE","APPLE iPhone 12 Pro Max - 128GB Gold","'350888740481787","1","","In Branch","1286"
"MUMBAI Warehouse","Mobiles","APPLE","APPLE iPhone 12 Pro Max - 128GB Gold","'357095189890188","1","","In Branch","1286"
"SHAHUPURI","Mobiles","APPLE","APPLE iPhone 12 Pro Max - 128GB Gold","'357095189076606","1","","In Branch","1286"
"MARGAO 1","Mobiles","APPLE","APPLE iPhone 12 Pro Max - 128GB Gold","'359173730033802","1","","In Branch","1286"
"J M ROAD","Mobiles","APPLE","APPLE iPhone 12 - 128GB Green","'351696724388772","1","","In Branch","1241"
"PIMPRI","Mobiles","APPLE","APPLE iPhone 12 - 128GB Green","'351601284382124","1","","In Branch","1241"
"MARGAO 1","Mobiles","APPLE","APPLE iPhone 12 - 128GB Green","'351601284326659","1","","In Branch","1241"
"MARGAO 1","Mobiles","APPLE","APPLE iPhone 11 - 128GB White","'352370397486888","1","","In Branch","9"
"MARGAO 1","Mobiles","APPLE","APPLE iPhone 11 - 128GB White","'352370397489411","1","","In Branch","9"
"SANGOLA","Mobiles","APPLE","APPLE iPhone 11 - 128GB White","'357593324058778","1","","In Branch","9"
"J M ROAD","Mobiles","APPLE","APPLE iPhone 12 Pro - 256GB Gold","'354121933796548","1","","In Branch","1293"
"PANAJI","Mobiles","APPLE","APPLE iPhone 12 Pro - 256GB Gold","'354121933995991","1","","In Branch","1293"
"NAGAR 3","Mobiles","APPLE","APPLE iPhone 12 Pro - 256GB Gold","'354121933853224","1","","In Branch","1293"
"JAYSINGPUR","Mobiles","APPLE","APPLE iPhone 12 Pro - 256GB Gold","'354121933864981","1","","In Branch","1293"
"MARGAO 1","Mobiles","APPLE","APPLE iPhone 12 Pro - 256GB Gold","'354121933806883","1","","In Branch","1293"
"NASHIK 1","Mobiles","APPLE","APPLE iPhone 12 Pro - 256GB Gold","'352798293874031","1","","In Branch","1293"
"SADASHIV PETH","Mobiles","APPLE","APPLE iPhone 12 Pro - 256GB Gold","'351880153862057","1","","In Branch","1293"
"KAWATHE MAHNKAL","Mobiles","APPLE","APPLE iPhone 11 - 128GB Green","'351057069081276","1","","In Branch","747"
"GANDHINAGAR","Mobiles","APPLE","APPLE iPhone 11 - 128GB Green","'352681235710440","1","","In Branch","747"
"JOGESHWARI 2","Mobiles","APPLE","APPLE iPhone 11 - 128GB Green","'351057069231673","1","","In Branch","747"
"SANGLI 1","Mobiles","APPLE","APPLE Watch Series 6 GPS 44mm Blue Aluminium Case with Deep Navy Sport Band - M00J3HN/A","'SGY6F96QLQ1RF","1","","In Branch","1451"
"VITA 1","Mobiles","APPLE","APPLE iPhone 11 - 128GB White","'352370395912745","1","","In Branch","9"
"LATUR 2","Mobiles","APPLE","APPLE iPhone 11 - 128GB White","'355883615206992","1","","In Branch","9"
"ISLAMPUR 1","Mobiles","APPLE","APPLE iPhone 11 - 128GB White","'355883615372174","1","","In Branch","9"
"ISLAMPUR 1","Mobiles","APPLE","APPLE iPhone 11 - 128GB White","'355883615205168","1","","In Branch","9"
"SOLAPUR 1","Mobiles","APPLE","APPLE iPhone 12 Mini - 128GB Blue","'356015903412292","1","","In Branch","759"
"SANGLI 1","Mobiles","APPLE","APPLE iPhone 12 Mini - 128GB Blue","'350135023499775","1","","In Branch","759"
"SHAHUPURI","Mobiles","APPLE","APPLE Watch Series 6 GPS 40mm Space Gray Aluminium Case with Black Sport Band - MG133HN/A","'SGY6DWBRQQ1RQ","1","","In Branch","1473"
"SANGLI 1","Mobiles","APPLE","APPLE Watch SE GPS + Cellular 44mm Space Gray Aluminium Case with Black Sport Band - Regular - MYF02HN/A","'SG99F91FXQ12G","1","","In Branch","1765"
"SHAHUPURI","Mobiles","APPLE","APPLE Watch SE GPS + Cellular 44mm Space Gray Aluminium Case with Black Sport Band - Regular - MYF02HN/A","'SG99F90BZQ12G","1","","In Branch","1765"
"SHAHUPURI","Mobiles","APPLE","APPLE iPhone 12 - 128GB White","'351696724311147","1","","In Branch","1246"
"MARGAO 1","Mobiles","APPLE","APPLE iPhone 12 - 128GB White","'352704134414078","1","","In Branch","1246"
"MARGAO 1","Mobiles","APPLE","APPLE iPhone 12 - 128GB White","'352704134341750","1","","In Branch","1246"
"ICHALKARANJI 3","Mobiles","APPLE","APPLE iPhone 12 - 128GB White","'352704134395962","1","","In Branch","1246"
"PONDA","Mobiles","APPLE","APPLE iPhone 12 - 128GB White","'352704134315218","1","","In Branch","1246"
"SANGLI 2","Mobiles","APPLE","APPLE iPhone 11 - 128GB Green","'355183489261847","1","","In Branch","747"
"JAYSINGPUR","Mobiles","APPLE","APPLE iPhone 11 - 128GB Green","'359245679829794","1","","In Branch","747"
"RATNAGIRI 1","Mobiles","APPLE","APPLE iPhone 11 - 128GB Green","'350308229694222","1","","In Branch","747"
"SOLAPUR 1","Mobiles","APPLE","APPLE iPhone 12 - 128GB White","'359708828749684","1","","In Branch","1246"
"ISLAMPUR 3","Mobiles","APPLE","APPLE iPhone 12 - 128GB White","'351601284265279","1","","In Branch","1246"
"KUDAL","Mobiles","APPLE","APPLE iPhone 12 - 128GB White","'351601284278553","1","","In Branch","1246"
"RAHURI","Mobiles","APPLE","APPLE iPhone 12 - 128GB White","'351601284264942","1","","In Branch","1246"
"KARAD 3","Mobiles","APPLE","APPLE iPhone 12 - 128GB Blue","'351696724430509","1","","In Branch","755"
"THAKUR VILLAGE- kandivali E","Mobiles","APPLE","APPLE iPhone 12 - 128GB Green","'351601284384351","1","","In Branch","1241"
"SHIVAJI ROAD","Mobiles","APPLE","APPLE iPhone 12 - 128GB White","'351696724334073","1","","In Branch","1246"
"SHAHUPURI","Mobiles","APPLE","APPLE iPhone 12 - 128GB White","'352704134358838","1","","In Branch","1246"
"SOLAPUR 4","Mobiles","APPLE","APPLE iPhone 12 - 128GB White","'352704134490003","1","","In Branch","1246"
"BINDU CHOWK","Mobiles","APPLE","APPLE iPhone 12 - 128GB White","'352704134352468","1","","In Branch","1246"
"MARGAO 1","Mobiles","APPLE","APPLE iPhone 12 Pro - 128GB Gold","'356696724867978","1","","In Branch","1242"
"MANCHAR","Mobiles","APPLE","APPLE iPhone 12 Pro - 128GB Gold","'356696724860064","1","","In Branch","1242"
"GOREGAON West","Mobiles","APPLE","APPLE iPhone 12 Pro - 128GB Gold","'351880154903280","1","","In Branch","1242"
"SANGLI 1","Mobiles","APPLE","APPLE iPhone 12 Pro - 128GB Gold","'352798294896934","1","","In Branch","1242"
"SOLAPUR 3","Mobiles","APPLE","APPLE iPhone 12 - 128GB White","'351601284415130","1","","In Branch","1246"
"BHAYANDER WEST","Mobiles","APPLE","APPLE iPhone 12 - 128GB White","'352704134444695","1","","In Branch","1246"
"MUMBAI Warehouse","Mobiles","APPLE","APPLE iPhone 12 - 128GB White","'352704134269811","1","","In Branch","1246"
"SANGAMNER 2","Mobiles","APPLE","APPLE iPhone 12 - 128GB White","'352619274374769","1","","In Branch","1246"
"PHALTAN 1","Mobiles","APPLE","APPLE iPhone 12 - 128GB White","'352619274363093","1","","In Branch","1246"
"VASCO","Mobiles","APPLE","APPLE iPhone 12 - 128GB Blue","'353241899726353","1","","In Branch","755"
"GOREGAON West","Mobiles","APPLE","APPLE iPhone 12 - 128GB Blue","'351066258329339","1","","In Branch","755"
"PANAJI","Mobiles","APPLE","APPLE iPhone 12 - 128GB Black","'351601284367679","1","","In Branch","754"
"SOLAPUR 2","Mobiles","APPLE","APPLE iPhone 12 - 128GB Black","'351601284468170","1","","In Branch","754"
"KARAD 1","Mobiles","APPLE","APPLE iPhone 12 - 128GB Green","'352704134425413","1","","In Branch","1241"
"MARGAO 1","Mobiles","APPLE","APPLE iPhone 12 - 128GB Green","'357771574433541","1","","In Branch","1241"
"GOREGAON West","Mobiles","APPLE","APPLE iPhone 12 - 128GB Green","'357771574348665","1","","In Branch","1241"
"ICHALKARANJI 1","Mobiles","APPLE","APPLE iPhone 11 - 64GB White","'352370398012055","1","","In Branch","11"
"ICHALKARANJI 3","Mobiles","APPLE","APPLE iPhone 11 - 64GB White","'353855324687433","1","","In Branch","11"
"GANDHINAGAR","Mobiles","APPLE","APPLE iPhone 11 - 64GB White","'355883617953773","1","","In Branch","11"
"TASGAON 2","Mobiles","APPLE","APPLE iPhone 11 - 128GB White","'351941238298947","1","","In Branch","9"
"KAWATHE MAHNKAL","Mobiles","APPLE","APPLE iPhone 11 - 128GB White","'355608705413541","1","","In Branch","9"
"ICHALKARANJI 1","Mobiles","APPLE","APPLE iPhone 11 - 128GB White","'358981875333113","1","","In Branch","9"
"HUPARI","Mobiles","APPLE","APPLE iPhone 11 - 128GB White","'352672768484446","1","","In Branch","9"
"KAGAL","Mobiles","APPLE","APPLE iPhone 11 - 128GB White","'351941238327456","1","","In Branch","9"
"SATARA 1","Mobiles","APPLE","APPLE iPhone 12 Pro Max - 256GB Gold","'359173731921492","1","","In Branch","762"
"ICHALKARANJI 1","Mobiles","APPLE","APPLE iPhone 12 Pro Max - 256GB Gold","'359173731959930","1","","In Branch","762"
"SOLAPUR 1","Mobiles","APPLE","APPLE iPhone 12 - 128GB Black","'351672927941485","1","","In Branch","754"
"MARGAO 1","Mobiles","APPLE","APPLE iPhone 12 - 128GB Black","'351672927670290","1","","In Branch","754"
"MARGAO 1","Mobiles","APPLE","APPLE iPhone 12 - 128GB Black","'351672927534140","1","","In Branch","754"
"SHIRUR","Mobiles","APPLE","APPLE iPhone 12 - 128GB Black","'351672928214510","1","","In Branch","754"
"THAKUR VILLAGE- kandivali E","Mobiles","APPLE","APPLE iPhone 12 - 128GB Black","'351672927557026","1","","In Branch","754"
"SANGLI 1","Mobiles","APPLE","APPLE iPhone 12 - 128GB White","'351066258724422","1","","In Branch","1246"
"THAKUR VILLAGE- kandivali E","Mobiles","APPLE","APPLE iPhone 12 - 128GB White","'351601284274966","1","","In Branch","1246"
"THAKUR VILLAGE- kandivali E","Mobiles","APPLE","APPLE iPhone 12 Pro - 128GB Gold","'354121935724050","1","","In Branch","1242"
"RAJARAMPURI 2","Mobiles","APPLE","APPLE iPhone 12 Pro - 128GB Gold","'350742135546862","1","","In Branch","1242"
